PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73
4.911000690542646,-4.471635952074648,-9.300828768936361,0.33290445663686963,4.226458608607104,-1.3535730463216238,-2.8660400215699413,3.3132589356469406,9.786186269315055,3.7871928690935013,0.5146585559826868,4.537172702105407,-7.948129712827503,-0.7800029617757419,0.5274095956540742,4.164359710307255,-2.0868076591946183,-5.728209458748781,-2.3923028747182955,-1.6084310927259193,-2.0852572693011986,-2.4833927342594535,2.955785507101605,-2.6237474454728003,-4.780085577346789,1.5832768107462614,1.4665308053383606,-2.7342199065669206,3.3632434565235627,2.0369651967493057,-2.0895531545148174,1.114160277253879,0.32898590609082873,0.37138111091382414,-0.09474863193891991,1.127180086686784,-1.350216870981886,0.3599895062133489,-2.210591021576694,-0.6785042721567865,-1.22119476796172,-1.3513993634818218,0.9288864821064899,0.3778754290535413,0.6263742474244035,-0.9967935806759488,-0.4035725153860535,0.024978620215348246,-2.0771051802795877,0.40807045967225364,0.17158641096542798,0.0652174946503889,1.4050089764996825,0.6630048011976243,-0.6900130505546483,-0.15264810146847005,1.4551198325514796,-0.5330643323176961,-0.8912462248530654,0.7429804563193539,0.09290925898764683,-1.5493480717688748,-0.9583710770383398,0.14515546176819946,0.5611597114708502,-0.039446963525625274,0.34181701571290224,0.12596831095663708,0.637194890499034,-0.6294188698734677,-1.9352767070242924,-0.39293531058636144,0.47466032115577605
-11.5876901931885,-0.6446556962989463,-4.253196473604492,1.018039196026423,2.000021564002913,-0.3335091996875661,2.3866712924913545,5.167103833211589,-1.4716911901892982,3.069019616410428,-1.039923679046758,-2.3520102909781717,3.031605482952526,3.2814201173312774,-1.0811698092203395,-2.828995219574621,0.5397102951632209,0.4115891860696121,-1.607484495335868,-2.1884276112424152,-3.588719422616953,2.7285915125536313,-0.8054515672407261,0.42409415313576376,-0.10001226384801452,1.1585458318417858,-1.3987269052950575,1.5930407764771617,0.29535977149187514,0.263532292598836,-0.23244184030924883,-1.8392725006308972,-0.7956897013140865,0.013396362794412494,0.1172187067773933,0.4684570764286686,1.3457456284080551,-0.8056110745017774,-1.4775898910725629,2.306817749468644,0.9684388970573142,-1.9636919810824005,-1.0200166197298461,-0.31981132709860266,0.3713000681269204,1.2620730125391058,1.303937918820853,-1.6479377651486724,-1.992840906238263,-0.16181961802419767,-0.0856801852436428,-0.48261318314173496,-0.02998062039028806,-1.539458004503162,0.6903393216108458,0.12256798177183116,0.3081615338954182,1.434725946313975,0.48585420658179956,0.8140264627591514,1.7818931874114716,0.5892994951011259,-0.6318627167240548,1.1908700344694778,0.9913555098070325,0.05769501691611578,-0.06690130643662699,1.2102283080830283,-0.8786639935622652,0.2725320668900541,-0.6264696685294139,-0.19797353556296973,0.10899136983256738
-8.455106618323635,-3.080771464535307,-6.851457877893263,-1.8622569610053537,4.517991227144647,-0.6611527323846143,0.924875715000257,1.5721365971631138,4.761247655420159,2.439229940977285,-5.187699965149344,-2.0550683998642065,2.51910200209983,2.7990100274877827,-0.9683233286143019,-1.3924513098573323,0.9865983112046719,1.9992941374109414,-0.6019585142242937,-2.0862496691810293,-1.4470381552162115,0.8355462433772192,-0.5738958658422095,-1.3267343861408658,0.18183664818642095,1.6763001144310414,-0.6450105143978236,2.2723419534806792,1.03108696670041,-1.9030305712837268,0.8467554346700609,-1.596062817469403,-0.20797330606949838,1.4542830029521483,-1.550363041232935,0.7684554670169712,1.2362879597759413,-1.2390029955548671,-0.3574421885069926,-0.3924793343713138,1.198109641989429,-1.013463110837589,-1.0015143276735208,0.12610164448375705,-0.23656828328755214,0.4413713712748481,2.91389884987465,0.042195516034935356,0.3768948334905355,-0.11904757044178478,0.22502780418686788,0.4068928059202786,-1.5018755364725422,-0.6436315690825792,0.36922067907526307,1.458452405978805,0.3953325665053042,0.5878387984511639,-0.9647169119080582,0.15414445695463141,0.3713409679787519,-0.5717517307611275,-0.15971873445478213,0.7001555678143032,0.43177659284263037,-0.10484554903073072,-0.5816475927125705,0.8329598348149785,0.22426780879590968,0.2328953218416493,-0.10643899580437866,0.15756846458046714,0.15006381706065966
-0.2982077606745554,2.5203761003550027,-5.304196113779891,2.3920756245338923,2.909312612255459,3.3099506707647834,-3.0920180206541246,4.003818539628611,0.32258860853206167,-2.0003175249592435,-2.545684324763928,-1.537852282056545,-4.385526271808215,-1.3897795643207635,3.8658197944350645,1.2342157897291048,1.8667614052287438,1.6387264620281996,3.5346938346794454,0.8482470296730229,0.602635762116296,-4.368747609767805,0.4386418208161128,-1.753235222326592,0.7607494026685718,-0.28093536615844183,0.547449228414846,-3.367998700485219,-0.9090793595014296,-0.5379657870410652,0.8746402910439894,-0.37377776025145726,0.34390193708559685,-0.8401359055546895,-0.2033793403748978,0.38633819824031324,-0.06510569905146449,-1.0274845309470249,0.16512008818535445,-1.6280600294989913,-0.10240890142891781,1.0620124682896084,0.8976031967791249,-1.536982961009176,0.31222013395324477,0.0052429828460131235,0.6721666702830695,-0.08140775683857739,-0.8766837178442589,1.2547297201734862,-0.9633416165070323,-0.14541423054812186,0.6315376343803196,-0.9089425054983445,1.5320082560426742,-0.6080001347712815,0.5423765618915436,-0.6681263629091224,0.24335891906918677,0.6344141959725028,-0.00408268802375977,0.28963747044828336,0.7185976970903931,-1.1024450865016293,0.015120662452535336,0.3200606127104889,1.0645318352680233,-1.230390038769178,-0.5475038896235848,-0.32602243486509175,-0.18610770080554717,0.6224578722519737,0.11972684773752883
-5.657000573644122,9.041862281800569,-4.147934726900753,6.7657483269255785,-0.6713105818848029,-4.07843650006131,-2.175242159181109,2.6980618878485823,-3.205146180519125,-4.066956339883136,-0.3906915159151009,-0.3445418544122688,-5.338671269931551,2.0580731481649965,2.464988241837369,1.7506909914778754,5.08032540751719,-5.330214729167289,2.6960794997977464,-1.807948678914813,-6.398872169295191,0.7289115198490087,-2.345444263974461,2.1840825306288987,1.3327172560225424,3.1665054521002602,-1.1291244677717784,-1.6529684707999626,0.1584980334402135,0.6773657386553633,0.48211917556080736,-1.2778483315333753,-0.2550964038820151,-2.657492724610986,2.9022560506174435,-1.4549912789472415,1.1220129293340806,4.366489396068653,1.8499248736443767,2.1414552558940327,3.9660086111814574,-0.02157496301651484,-5.7774972766187105,-3.5787473215484953,1.7019185219034485,0.3146079467614176,0.3565244311051287,-0.8958772130208937,0.21688754550512301,0.6131465577479969,0.5933913664866028,0.32098421784300835,0.9536941365231476,-1.0569374968859553,1.0895944355010454,-1.0215270796030713,-1.0384265931252148,2.101599624379151,-0.870045820589762,0.44571433681618333,1.2456547148020674,1.2523189877256031,1.969544683843597,-1.6553283789155573,0.5172353426860058,-0.22421400735228197,1.6257670493720515,-0.26500896133074175,-0.8427566302711872,-0.04247347186319892,-1.820634609479691,-0.559866688098831,-0.14319519475364112
-16.02529470827137,-1.143807571161178,2.020077534860569,2.370782638049833,0.359376838805096,2.6304814856880285,2.3970838292131322,7.4078979093399155,-9.138208997482762,4.2009480126452905,4.90359070554463,-0.0340971408439564,2.77149368737883,-0.21242664970856004,-2.565742008584724,-2.751514189809755,2.1054429611439804,1.0737841815909421,1.9975445192230765,-1.568273229887178,-1.9349020968734747,5.028108609752415,-0.10247616452648331,-0.9268110790541015,-2.039109405132094,3.1609958319479285,4.237244362163894,0.014498027175671235,1.124801146962752,1.748060443135196,-0.04313910720876409,0.14229088879915042,0.3726025259338029,0.6332037122878474,0.008324989797327449,1.477383607890898,-0.3448907276800032,0.7175553467717984,-2.109941705281641,-1.3199934028038314,0.2026603270881726,0.5432199263737361,1.1054300056867814,-0.16461745353146237,1.5008847960288594,0.48363402661380506,-0.07325879912597359,1.1297397485991634,1.0039839567541113,-0.014980249132951682,0.41146928975160324,0.8857134292447016,-0.3038953267757052,-1.6143615799757651,1.4927615425944696,-0.472639024131945,-0.44255268558580124,-1.031411014289744,0.49539570209442746,0.6145571007097641,0.06735303411378944,-0.9606126490084186,0.26120343471540264,0.4178025513006058,0.865192345390384,-0.5440968565442348,0.7705683670316873,0.6049208305331075,0.5322907025775224,-1.5771432297131067,0.10813875450108731,-0.06562724900524942,-0.40842274153256397
-1.6115866971808164,8.713187776926388,-6.1578028183097935,6.018759216284946,-1.7345015233496752,-0.5010721065247918,-5.001893939083486,-3.937867322460886,0.47281945403517867,-5.885214636279723,-2.819688352222426,2.5977530969161657,9.403925761382183,0.5435403264944365,-3.146688037457009,-2.4808427951004224,-4.942746154611277,-1.1714044917996933,-0.8174742563357598,-2.065887466769541,2.4439364966955517,-5.806726344129648,-2.1878764132058786,3.784864138700451,1.3859518519437146,0.8539455881581175,0.7102415732227844,0.9041293294621993,2.7340849954366315,1.7490014074757785,-3.57548794001506,3.491290678665552,0.13187982729602532,-0.5595091299396837,-3.1935302611801895,-1.4723067973909612,0.7931617289069547,-1.6233963550251762,0.6683792795113075,0.6202852164254524,1.2274392903559284,-0.27152061947457506,1.1480481801656537,-0.674509560036567,1.6272648024208902,-0.5260850786308162,1.179074648707596,-1.3689423803024199,0.39391215898698273,0.26310300908527456,-0.9734980091204305,-1.88865225810704,1.1269052651844704,0.002404467504203385,2.0981309315761383,-2.7075254249846,-0.36425831333234315,-0.45596783283585063,0.3464105557083756,-0.42271032313301876,-0.46688248107885544,1.7185371828710503,-0.7985498584184603,0.5245241789864671,-0.18423776415115428,-0.2417868479429316,0.32169363932720274,-0.04060962309793146,0.06222787233573471,-0.8187556116653651,0.5004020793613091,0.313661721428455,-0.1292275971914106
1.5157329390976373,13.924986449291836,-3.673299864272309,4.6762979979402735,-6.570030007168738,10.255499422483698,4.86399700426933,-9.26920293433618,1.2768845744064963,-4.878068400380239,0.3403145396141672,-4.6382861536021425,0.0762251457562481,-1.8027899723961647,-4.605549762543038,-4.288666919113841,3.554344805889913,-1.7654633183939223,-0.8666414085600803,5.868534828165827,-2.0370585416658717,4.427562803653988,1.6512759239550228,-2.3594397102482025,-1.3166036516972817,1.2809396579960557,0.026987743274154864,0.6352056520007138,1.3759510292002008,1.0485660492705453,0.1984240836302038,-0.5263121812037211,-1.518415129336013,-0.652435552916069,1.4961615449895551,-0.8810042346884391,-1.8449305861064251,-1.5130215314995836,0.9959119898016635,3.8515048277011514,-0.27454275027996916,-0.6980479302774868,-0.49897653546325177,-0.3615583721728016,-0.38842477140769516,-1.9829916660045381,-0.10219865987957305,-0.17980727460414214,-0.5243883477010075,1.2918828232704134,-0.1689462956986832,0.9978974203402107,0.3185909457603905,1.792493325231462,-0.48561461910481996,-0.14642714829201972,0.4331613786442189,-0.019818743060254152,-0.24149409280303208,-0.701122435502802,0.5794849800225742,0.8133040355359005,-1.6266875661875888,0.06940328783331655,-0.926077381750539,-0.06407067758726995,0.2846470873963091,-0.14081256827652033,0.21934407844084608,-2.3804705825335963,0.58846191091365,0.3163067179027164,-0.05079549305657646
39.56553807473738,-6.347392951055127,1.7372272972641163,-7.721864604041708,3.379386374495985,-0.6840016009524337,5.493704519678283,7.1781327608837815,8.371383507198447,-7.175921677185302,-3.5269860359954377,1.146869742260215,-1.8159090754796432,-8.744596291211492,-4.863633198083712,-1.2257925514980919,-4.08430470343541,3.344878258611045,0.6381754756485329,-5.044791846094061,0.8592874151750758,3.474981132367176,0.26473531131415573,0.3212522973444208,4.873764627273382,-0.08277060433716847,4.476319130387085,12.336998130084318,1.7846011861872946,5.597894646416045,-6.479728719516561,0.612984996376092,-1.7228900670214722,-9.764566147019089,9.006656266801821,1.3595883919656637,-2.8940935684091054,0.04795544514549629,-0.775595944551001,-4.51292015218068,-2.083231215476467,-1.7826088278415169,-1.8957389872919317,0.6776986176488544,-3.1307417606345385,0.3096959252822538,-1.4107594508286807,-1.9811078762359855,0.9078127118804881,2.0011163906210774,-0.0606979471244341,-1.2496230097620926,-0.46756795347178837,-1.0238281985915907,-0.35823300005772873,0.7001625574375268,-1.8809298281590545,0.6941765874987506,-3.295514559709935,-0.6131134283305382,-0.0879390560747472,0.3408144258752948,-0.436585561530509,-0.6565919117767934,0.7030481175538376,1.769116794714634,1.4495074979266163,0.7183116606335671,0.820607182825373,-0.2626125675396925,0.5429671498276964,1.9542936451925876,-0.3949863664305127
-5.343635023898502,-7.650410508128158,-7.130774799919309,-5.424322344199473,9.5803987856579,-4.796359325527845,4.488498737172728,-6.728898914190667,7.97209174640687,3.734865494149473,-5.365478858974342,1.3401309908088466,4.161519063990785,-1.4094853496467776,-4.264656761315491,-0.21537017455655175,-1.7599341702452875,1.2816970382800024,-2.6743928250439644,-0.7054416853615876,-3.5279719078319736,1.7281213792015946,0.2532875206265338,-0.6092762247670961,0.8890192048487445,-0.41137455613487917,-2.1305372103719837,3.649967078410563,2.3608102126825905,0.9203465286875719,2.4771472013837768,0.3332043316690471,-1.0618734009303188,2.4389142739946643,-1.7115049728776779,-1.7134285457055616,2.6840396371189614,-1.0752490301913595,0.4282877951476802,1.528845859602982,0.9453129667592631,-1.443139063163428,-2.147663363940953,0.040412385634324505,0.1795620521715007,0.8225992503303575,1.6357174928729266,0.984938206797453,2.0791162910240257,0.513770585768067,-0.44022778140661767,-0.12254099398535129,-0.7506641546111332,-0.7105749035741902,0.3016671073117229,1.799330201055533,0.5717135482297006,-0.08206484931942813,1.3926683598495495,-0.4938831176176513,0.21704372741931677,-0.7355887508706375,-0.56795814633395,-0.5011410312324213,0.7278619767815152,-0.22003154796738383,0.14410751857495258,-1.377434346298196,1.6560805662037066,0.3368381234521887,-0.4073423503993957,-0.22072112752953443,-0.558436898864516
