PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99
10.295282354993963,-18.401448015126576,-0.3443836763041778,0.021429892926431226,-2.212735484136122,0.324286397678041,-3.1753511479385783,-3.16934697066917,3.3196832905737943,3.399065213214029,5.098513158918683,-7.207036550331019,14.187647218160599,3.3280744813831933,1.1175709789043715,0.904664418475652,-1.7196585994443676,-0.7474604132286377,-1.6815808550224354,2.2736059790157177,-5.499787360297379,-4.780569611897838,-0.7076268902943752,2.51958928767844,6.958398450575503,-0.46553077438047286,-2.896498057001766,3.141456969489782,-2.1324327656979203,-0.5533906981870839,-2.3343366878412284,0.9783184859753402,0.7048514424134971,-2.845997618168019,-4.787636472936896,-0.7803974625486456,1.6288170606235122,-0.7082054549312026,-3.540421201743448,3.579672271795344,1.322350923150436,0.6808418473672789,1.1096715224194125,-2.1263261731027843,1.3096571293885326,1.5738140811966663,-2.271933836740451,-0.8805515507897026,-0.8566665381424916,3.199863209245774,-2.3556964797668267,-0.5993672559074436,-0.590463287649507,4.873306326638761,3.180098779032993,-0.0741343360653364,-2.670098505356174,-0.6725065240278959,1.6899169398542646,3.4081105365738944,2.032649503693672,3.2229031839026283,0.7576016527983762,0.48609610095992595,0.765581634446123,0.7710109163452488,-0.9182677381855127,-1.244855163701802,5.2764036731034,-1.3355762847024193,0.2864852684325178,2.7840427550418085,-2.214715745470347,0.8013761826717056,-1.0677447104382791,0.29679153103937245,3.462631843701467,-2.6616758192005596,-0.049883392515821204,0.8352154575687705,-2.3786899957381036,0.625289061155242,0.6596491169416284,-1.4475380470231771,-1.1515371803531496,1.8391381691958315,1.6500529557459114,-0.617279993750196,-1.0451399603390004,2.241034905948419,1.3206847797141679,0.047193289816515445,0.014042209903203186,-0.4691445651796994,-1.4899257124533245,-0.5101734304696519,-0.06972763008235244,-1.8108374094240633,0.40417022802897684
-21.77095813859633,-5.471986759565788,0.7114495601405406,-3.5958784063907228,-1.815263947039761,4.5204591674859,8.862429017417119,0.9621993444279969,-1.5758890132384555,-0.9718864646101301,-4.96951697434415,-3.4370293813481143,-4.536741073404189,-0.019202823545996076,4.00643172785773,-4.404959466313389,0.06436412696856914,4.515649236772245,1.6893155203040175,-1.782850173657613,-0.17405869974477586,2.046048798791741,1.2650787444220735,3.2675359212649124,1.4668232067590703,1.795611122481014,-1.163149111896604,0.10656720449671654,-0.6937469059111299,-0.1410041168237741,-0.024823381959645556,-0.8214334697909437,1.8823645129138962,-0.9487211206807196,4.3895475386389355,-2.374558029901815,0.6696368568330784,-0.3550379057174905,-0.279877313655478,0.6399712938117399,1.16925218096707,-2.878439189370919,-1.017007726017579,0.34052622329030724,0.6396995542173242,0.99129173494978,-0.3393971229535677,-1.799900720653495,0.9884355962340529,2.0522312202811044,-0.33573170535467056,0.6751142818683147,0.49854936067610056,-0.11866752357287193,2.337466924729999,-1.2685337004985149,0.378568886657935,1.798005297756801,1.5943518230595588,1.7504801091307651,-0.884018466646571,-1.5961569727906633,1.7390454929664392,-2.1494994903748474,0.896670537630699,3.0967175416447663,-1.4654146080882824,-0.7292433816891383,-1.4377818495121937,1.0922204473189188,0.43356425208993615,0.6792744939595275,-0.8320608609836713,0.8933473633650276,0.11012077476270002,-0.6882776108970693,-0.04219931400578029,-0.07001032755327924,-0.11676507410175417,-0.6138401745697866,-0.0720028758117475,-1.3735317547857726,1.1870204869730967,0.5816038712654181,0.033083154372871515,-0.8079584820528042,0.28733033756410753,0.13142825241227687,1.435110529786778,0.43009291994863424,-0.23711537095057586,1.196722424763646,-0.35031709670170835,1.0316068344642397,-0.5958920153338235,-0.4497056942053913,-0.035028514380776865,-1.003401459080902,0.5251362434291544
-17.07936860782463,-9.364564173482478,2.981345455434863,-6.34056697033481,-0.9362650035744946,5.007776783568826,7.357325620722901,-0.3503380138693386,2.9732631415896074,0.3226590284648681,-5.135995792052264,-5.654405565246887,-0.9511098618057876,-1.65514932108706,5.1482988438399575,-0.6236874934627767,0.4582991695700711,3.697972923630701,2.544453167603069,-1.8477297127834893,0.8653677188368188,3.0108392129412382,-0.8041419262293684,1.2580340986543492,0.34965126392297274,-2.2877223544911742,0.095910920036505,-0.33150748255939005,-2.2267544044916003,-2.1973277931712256,-0.27329353535549605,-0.10685408206602069,0.939628794838193,0.9624299076971508,1.2625742649477947,-0.4063157397638311,1.378927164676471,-0.05342923747555779,-2.7949307528922915,1.2615585574325898,1.578229977475074,-0.7404326137747356,-4.322312104485947,1.9649588845786263,-1.2644251881157704,0.4167893332094402,0.18566844203718535,-0.9985073333204504,-1.9927308933614756,1.691212440053232,-0.6509236458830399,-0.20175371045906001,-1.1783688683998754,-0.3721863575289402,-3.1499302693773434,-1.3950211911351795,3.0474356305381805,-0.4011841164977923,1.8373294967624056,1.3509897168895935,-0.20888537933808582,1.4875023669984155,0.845751860473765,0.960284016992181,0.5330395089133699,-0.3370424533593681,-1.3485497115487586,-0.14744391512626398,0.44563671854474823,-0.08263146600807224,-1.545968216667603,-1.1271091571777445,0.5269159091850649,0.7100119915252806,-0.3104915530382092,-0.5797316129117476,-1.164297884774467,1.994411972290546,0.42327034020406634,-1.4713663224112303,-1.250336276307337,-1.4161497262298033,2.8801029655752974,1.1032517695066903,-1.6364667235081847,-0.6753537432207438,1.0825759854574106,0.6278714070094381,0.028453448003879972,1.0858015162874166,-0.9053010226244024,0.6743782703763836,-1.5141840320106057,-0.4539450278715235,-0.4203338570884214,0.547707793284187,0.1675936562494359,-0.06619195421676938,-0.3440489133702831
1.4645125548250713,-12.840866586165433,-8.385450888968188,0.702922854192283,0.9913799168425387,-6.877755186437005,-4.06967867400462,4.663224444598301,4.6009905775826825,8.973203877931493,-5.964916949088888,9.005130286850084,7.192502520847444,-6.331372732282126,-10.182971033577182,6.450495862535832,7.445056083971614,1.8758419132085784,0.030675142189716113,-0.7377124647871498,8.402561570709157,-6.942191971518745,-7.116354105702612,-2.0734354747770047,-1.4079652187874236,-2.6821415965254958,-1.3192966413653489,2.571410070788666,10.143638456596785,-1.18560480893291,-2.7437227267158257,-2.63592558761088,-1.520544764133028,-0.9790934510366143,0.5834470752362308,2.243908118622866,11.223025560909807,4.719360364141541,-0.2490289342058535,3.9173155161821307,-0.9958564794437371,-1.0335963295924775,-0.8682731875002713,-0.9701018411018775,-0.02373282072653527,-5.71409155405352,3.2840506156545297,-1.0135837836336063,-0.6844217085401333,0.6768714984979679,0.4892208894865895,0.6644958731570911,-5.690443778472623,8.772706419630625,8.351399812544443,5.958766113676386,12.025204105927772,7.700679460442354,1.75803985810119,-5.310758899178096,-1.5020124915230306,-6.267615106463413,-0.5976078085721942,-0.15215219307561154,3.000083245481947,-2.1062126893798307,-2.0947368557861035,-1.6784997634580978,-0.30278859028480587,0.0987852350536671,-3.418482927541065,-0.6421180236433319,-0.4308052311854753,-0.20663328913893483,1.5276337029629743,0.23208436318126305,1.275500239320866,-1.2597478164077962,-1.5463876704824464,0.437297402573516,0.593525776631126,1.7875382631757608,0.2128095788023893,0.4256088037799878,1.1766009241189488,-0.2821533748680577,0.7571391458630069,-0.9464743504991501,-0.32167116068387835,-0.6505741970060795,-0.13198279956887085,0.8744993710379068,0.4257064719395392,0.3284735773757311,0.44838321505208817,-0.4601226834472569,-0.0006431057350856753,-0.15316947039379716,0.36901520753977884
-7.984317151864199,-8.22762616973123,-12.163066780678353,4.766618292892784,-2.4339040926341733,0.5577426748517179,0.6783371009846682,-0.3624082803071086,-8.028228616931012,6.911648214689179,1.1815210049107185,6.775986287808916,1.2081082257138431,-3.1084551035966133,1.5237497028101727,-0.8953299663379803,-3.5079108252109603,-1.3588493075377115,-0.8395703017458229,4.8343438715221945,-0.8905296679416496,-1.9612730461616552,7.034668567000918,-5.9422903025206235,4.439085108568053,1.1628697210877224,-1.8069075371389072,-3.0891591612285283,1.59585749770551,-5.810136260778724,-2.6795891735544473,1.4060573467520994,3.5796424214651417,4.659063202156475,2.4365223208727596,-7.3121121796672774,0.9583757295282125,-3.081873559978574,-2.5617099571498625,4.033103441609643,-0.5000084106006426,-1.3068761956734618,-2.3564865270120867,1.1148086513101532,4.45380071766004,2.0202892348429633,-2.5320628323983967,6.116464614402362,4.980144749965764,-2.5984101413488587,0.6120847865195754,2.7977364742045214,2.947934347096265,0.8277467348558127,-0.05574126678932076,3.5666279799708756,0.8738318479149727,1.5369912499301963,-1.2400638205985963,2.790149063876211,0.7932494073745282,-0.14882095737277767,3.11441455595058,-0.6557180857680196,2.6751201822496573,1.2978393309132081,-0.7417624844833602,0.7863766505926459,-3.4764671475402418,1.2071783258270312,-0.11501124647544841,-2.0572730898538163,-0.9032010737174571,0.14992214787506047,0.516812089584889,-2.2662971164876207,-0.4322379243334212,-2.105383040167344,0.08100632332170085,0.22742483456021517,0.26037888776683893,-0.2123152632981599,0.3098702962802815,-2.0152521370529675,-1.3064332754704675,-1.5591121856236696,-0.42482261673002775,2.207172470264717,0.23566942305732222,1.8290718385504843,-1.056832280372984,1.608132891526118,1.041684908967457,0.5338998056625642,0.9310559654466308,0.9103528559329234,0.6969598592258149,1.4591628106569043,-0.009880540384838177
-28.09682957882407,1.876452201803625,3.972110263963782,-3.9727718689289717,3.5751933284187785,1.187176671991529,8.184231184814788,1.2276027114114656,-2.711003321720024,-2.396193663800925,0.014820487964537036,2.071027368355803,-10.456536903917646,2.181386481314696,-3.9245105410206556,-8.290611297199357,-0.11352673905512847,2.587206772862413,1.1292496186359224,-1.0878916820409952,0.7347029600280842,-0.929475310973815,0.6196360348537276,1.3320965165392626,3.3092826282307026,4.6929539556623014,-2.271226470429432,2.1073053368065513,-1.8718097755871876,-1.8192655967040992,-1.628855932347944,0.3349415569758386,-0.4715598956587919,-2.0859043003672353,-1.623991158455838,0.04603874308474404,5.333962461838056,0.6940080136387061,2.876523738395354,0.3188004021977559,-1.5260097814668532,1.0446697090318093,0.21363633590174488,0.13538075476831887,1.7560471625845624,0.504616280381765,0.11752608122687065,-0.4625120480698042,-1.442896158354888,1.3538726763096083,-1.558387094902302,2.7605243782221844,0.3807109383488505,-1.6478303616545624,0.06940425748094022,3.3110676421852046,-0.7041970267498922,-1.3990396998453964,1.6742791958551082,-0.7633122733944496,-1.4621170073491585,-0.6513716854556562,-0.6741844719422806,0.4633354857226915,0.4908803286424384,1.3122187720274758,-1.9900494553658132,-1.407481732299258,1.3320613800984142,3.256441361327467,1.8096265846239659,-0.709885885009959,0.0770933506819006,-1.1755783037847243,0.3902764292225724,-0.5165028144099305,1.182061285355072,0.6902095618191164,0.736020894671615,0.25129733446920444,-1.1240994976069876,-1.8359175636304221,-0.02851875057509903,0.8647928239524726,1.5703391778644686,-0.015089710989735298,-0.7419116480869116,1.0424399931887531,0.7307286495748571,-0.5874573580329476,0.8945314508171471,-0.9818677906701823,0.17513694635658456,1.2003147980475863,1.4043427535789357,0.3190433080491654,0.01965247218562978,0.9344412615522615,0.7034297781576662
-2.4685615785107666,-13.253298567564062,-8.356179969081069,2.203351764275444,-1.8759597976933213,-2.0075147648182368,7.445410451361081,1.6781333234046516,-5.097689395838065,-6.6715720075943485,-2.400868860137081,0.8771018323743601,0.14383833262829301,-3.1757939585454547,8.774435703280755,3.958219411510813,-1.7580129161167366,-9.00628008232106,-2.4663380572884486,6.460728822131668,-1.5649944081806797,2.7316116684834983,0.5793415376425288,0.6351270799290025,-2.8271259261301473,-2.1221768067982674,1.0965961766675758,3.152045975003743,-2.7671801113781362,1.233781195347141,-0.46604087177952186,-4.592773737743292,-1.0612698845418347,-1.114381245292091,-2.033370800022215,0.7227202438370625,2.280694393628922,-1.9569632571441584,0.836051851889452,-1.1883244136290354,-0.09919452329674228,-0.11651456011680392,0.09386977702273032,-1.6175018571454662,1.501694222059885,-2.337206258057206,0.3442489827752249,-0.6087407580358386,-0.07441773401330842,0.19693172057905817,4.493189164023474,0.728294902818206,-1.5958019154046215,0.6011922084448892,0.3063970172448794,0.87516100679947,-0.26396694583706737,0.6047508484697204,0.1402644537290344,-1.7598835263989536,-0.29755201913556956,0.16396450736766033,-0.1941990421610822,0.8185619759091749,-0.432577389147104,-0.1296955804372669,-0.0428477062263887,2.6547236146753437,-3.5538312120966133,-0.7865132565257357,0.5317448491576153,2.439000054149614,-0.4446481837773904,-0.1014881108074041,-0.5691030593144117,2.2632739506295247,-2.2335558145937147,-1.3719170435957002,2.9415925140745625,1.1616300638633708,-1.2152047831633643,-0.3661803370042683,-0.4250356978191566,-0.4628129961211297,-0.393081406346785,-0.2777562352431071,0.11561093585857037,0.5828485776934438,0.65694558676294,0.10139089302789234,0.9707842992344545,-1.055148236641074,-1.8520569146794426,-0.5578818089637209,0.7287945163301573,-0.6131567236860206,1.301857493427558,-0.2366208255306011,-1.1552605242125304
5.164511346035319,-10.514387172090707,-12.835095206796696,8.285597368881312,0.3164849991686015,-3.1386920384811026,-0.7983287803741755,2.183532426517997,-2.510484707158366,-3.900764649914795,0.04050165100592952,4.151425142482475,-2.279045850849137,-3.274020730535574,0.8371095978498958,1.4790165806237756,-5.384146244244766,1.5744695646784392,1.256825284209126,-1.4407986975495473,-4.0281371736797436,1.9038546146478763,1.7924468641472733,2.3449462441676054,-0.225367119861467,-2.995370231758442,6.061556468126135,-0.4584671507808636,0.9264702249036636,1.4176324123449255,-0.8383643915616816,3.6247710059839084,-3.5159912095051973,0.30458095295488063,0.08248912951760205,0.19086536044999,1.5439567833577026,-1.0694737726996963,0.08791449167803161,0.6424368633276277,1.5009704397122008,2.8495311846863456,3.050666934476704,-0.06188860052703738,-0.9764576098997825,0.11490461053049525,0.3752019470865146,-0.6038964713571326,1.9071209495323145,0.6092395910044113,-2.0991382324779413,-1.2990979692308013,-3.213250969849383,-4.04099512858841,0.798246556987577,0.910893498787002,-0.49520922131778844,3.8737041222321875,-0.7977530154457042,1.609092617097902,-2.5318266207867453,-0.9341408628106826,-1.8076358631860672,0.5825633725482156,0.9339558730237242,2.2539108460106365,0.9210805601268912,-0.19548745553139646,-1.7590807901415393,2.1477734712367775,-2.4778552634908593,1.4739515527134832,0.4034873869355617,3.5817381150362237,-0.8222245123583463,0.7166800564526218,-0.5009195435006427,-1.3320362602359888,-0.7351193057957234,0.5420145759815336,-1.5732591078368425,-1.6194273154883347,0.5453432946198435,-0.8822221061495067,-1.346330683108801,-1.4049224405482195,-0.014459784100028017,1.182970827808832,-0.09513569631262755,3.631619041652498,-1.0080060889288445,-0.5811683877370745,0.4867093109941994,-1.9695668536748312,-0.30876966439117726,-1.7771090721307528,-0.6139125201397236,1.1825550303592078,0.7530596147425882
68.3617140746727,2.516794848280369,6.004791237824752,-6.517992486475863,-5.015904364375279,2.393368823999441,-6.435408497176767,6.662235611136463,6.350834950715958,-1.9194657390523233,5.866221584255339,-9.547588723723079,-1.6146754125564664,5.607010450798729,-0.6167323319840693,-2.860205461201092,10.820178490098025,6.9123256585863695,-11.01121578702494,5.575591126983392,0.6365619036992856,5.209547333977797,1.7710633149571111,-1.4904302111700467,5.323150495959605,-4.858809524999929,0.6569385646585018,-1.8707381593910541,-3.060903491311019,-1.6809155748742515,-2.1168863803764104,-0.4401215120161104,-8.418876478219428,2.6095963327837057,2.707038334903289,-2.4381518023526545,3.720273795032378,-9.03344139605057,4.872573893598871,-4.216767487464214,1.0454412566028894,2.076102793040968,1.5564980316001273,1.1532559186349656,3.765026363916447,-3.123859924825583,-2.12557261670765,-1.6928812098871548,3.091917868939302,1.937111265580782,-2.234495921351957,-3.378627869740623,-2.9522367562953886,-2.0980266715698526,2.1997563298598553,1.3707629555112706,-1.0478815165556128,4.351713584575704,6.417792633159951,-3.958333192916985,3.249411816284524,6.321197413444796,4.9232568466658515,5.7388288824129585,-3.3737126870702108,-0.8255225066635726,3.260556409827635,-4.246696293840383,-1.536456395331769,0.06326110816224773,-0.714829580142315,3.4035873326420303,-0.011089969757595242,0.1073844534479454,3.5862227066677006,0.9500957445555077,1.221986756264292,2.8885769880764482,0.2528963692649638,0.7955786169264855,6.923079618154273,-1.4075672960683026,1.2866765676059715,-2.8644281120142807,0.0417427652779085,-0.40581731619469824,-1.7743132521762275,0.15490098979859288,1.7652291782995397,-0.12569726445996268,0.2943408280164995,2.7044522366230277,0.5474372810190625,0.535442548559649,-0.5687779981017971,0.39792820258743944,-0.24687197548993187,0.45338096383968896,-0.040551220979074806
-12.607440426605372,-12.623547130167996,7.24739388012957,-9.42880624784205,0.2604022839908742,8.930299868920246,6.10938937099059,-3.589185425500269,6.750846745520986,-0.2380989331946589,-2.76830064991163,-9.095573747782554,1.183953973258568,1.5047246554183902,7.158579783923645,0.7504494944879682,-3.0863562414061483,4.101132080375582,-0.1267276173938262,-1.7922286734330581,-0.30358677480944096,8.640322970237083,1.683297973402934,-1.3515074806683924,-7.352816849785901,-4.747352285340242,-2.3279099435292245,3.548769819478485,0.5385409237178542,-0.4799131042809632,-0.16535580334364375,-0.4642109852840611,-0.555635970373082,0.9094655890381583,2.318307686272635,0.4373323808485758,2.10245412153467,1.0626167297994138,-0.8714972954006318,2.11260969308993,1.0108785994176763,-2.811058028806334,-5.073034440916542,0.6328469045731626,-0.4611776976397457,1.1191040069337088,-0.6359413150039753,0.9543771284664649,-1.7713863298824266,1.1709737431148195,-0.8356505275746227,1.0725430957858435,-0.8714051779537649,-0.7188781534552652,-2.5647162534449652,-3.0763628292719294,1.8868613769038538,1.7299657744263615,-0.6628592881805189,0.9573520941767426,-0.41583777449237813,0.46503032453364357,1.4414918147613007,0.1633410083938557,0.5694462956644022,-0.09381491168472136,-1.4625129601057127,1.0850483732014535,0.36806138534969157,2.039777481804082,-3.277741794616498,-0.09997174140889506,-1.1442176085445837,0.08200290879655171,1.2992391236931333,0.46230925705030057,-1.5824310809324422,0.576188468846629,0.5096301227152715,-0.847966707415309,-1.3084783507167523,-0.8503522161807048,0.4095613360910907,-0.41925915920750184,-0.6145025490891682,0.24144956599036857,1.0267496318036973,0.5098552555628767,0.5208962067138818,0.002206140523016341,-0.3813458261670237,0.2374990494000796,1.5083100703301144,-0.8617986355031587,-0.17631122657712023,0.0006391246582373688,-1.2659480724415209,0.30884062220056785,-0.5941776793147958
